#                  BLOCK:   ACTUAL_T:           T_AVE:              ERROR:
               15424        1.222340e+00        1.141547e+00        5.503295e-04
               15425        1.222605e+00        1.141552e+00        5.503189e-04
               15426        1.222862e+00        1.141557e+00        5.503084e-04
               15427        1.223111e+00        1.141562e+00        5.502982e-04
               15428        1.223351e+00        1.141568e+00        5.502880e-04
               15429        1.223583e+00        1.141573e+00        5.502780e-04
               15430        1.223807e+00        1.141578e+00        5.502682e-04
               15431        1.224022e+00        1.141584e+00        5.502584e-04
               15432        1.224228e+00        1.141589e+00        5.502488e-04
               15433        1.224426e+00        1.141594e+00        5.502394e-04
               15434        1.224615e+00        1.141600e+00        5.502300e-04
               15435        1.224795e+00        1.141605e+00        5.502208e-04
               15436        1.224966e+00        1.141611e+00        5.502116e-04
               15437        1.225128e+00        1.141616e+00        5.502026e-04
               15438        1.225281e+00        1.141621e+00        5.501936e-04
               15439        1.225425e+00        1.141627e+00        5.501848e-04
               15440        1.225559e+00        1.141632e+00        5.501760e-04
               15441        1.225684e+00        1.141638e+00        5.501673e-04
               15442        1.225800e+00        1.141643e+00        5.501587e-04
               15443        1.225905e+00        1.141649e+00        5.501501e-04
               15444        1.226001e+00        1.141654e+00        5.501416e-04
               15445        1.226088e+00        1.141660e+00        5.501331e-04
               15446        1.226164e+00        1.141665e+00        5.501247e-04
               15447        1.226230e+00        1.141671e+00        5.501163e-04
               15448        1.226286e+00        1.141676e+00        5.501080e-04
               15449        1.226332e+00        1.141681e+00        5.500997e-04
               15450        1.226367e+00        1.141687e+00        5.500914e-04
               15451        1.226392e+00        1.141692e+00        5.500831e-04
               15452        1.226406e+00        1.141698e+00        5.500748e-04
               15453        1.226409e+00        1.141703e+00        5.500665e-04
               15454        1.226401e+00        1.141709e+00        5.500582e-04
               15455        1.226382e+00        1.141714e+00        5.500499e-04
               15456        1.226351e+00        1.141720e+00        5.500416e-04
               15457        1.226309e+00        1.141725e+00        5.500332e-04
               15458        1.226255e+00        1.141731e+00        5.500248e-04
               15459        1.226189e+00        1.141736e+00        5.500164e-04
               15460        1.226111e+00        1.141742e+00        5.500079e-04
               15461        1.226021e+00        1.141747e+00        5.499993e-04
               15462        1.225918e+00        1.141753e+00        5.499907e-04
               15463        1.225802e+00        1.141758e+00        5.499820e-04
               15464        1.225674e+00        1.141763e+00        5.499732e-04
               15465        1.225532e+00        1.141769e+00        5.499643e-04
               15466        1.225376e+00        1.141774e+00        5.499553e-04
               15467        1.225207e+00        1.141780e+00        5.499462e-04
               15468        1.225024e+00        1.141785e+00        5.499370e-04
               15469        1.224827e+00        1.141790e+00        5.499276e-04
               15470        1.224615e+00        1.141796e+00        5.499181e-04
               15471        1.224388e+00        1.141801e+00        5.499085e-04
